timestamp,body_acc_x,body_acc_y,body_acc_z,body_gyro_x,body_gyro_y,body_gyro_z,ActivityName,Activity
1745415497811,,,,-0.00022907447,-0.0005345071,0.0006872234,SITTING,4
1745415497985,-0.21547815,0.59136784,9.591472,-0.00022907447,7.6358156e-05,7.6358156e-05,SITTING,4
1745415498165,-0.22026655,0.581791,9.593865,-0.0020616702,0.0019089539,-0.0005345071,SITTING,4
1745415498345,-0.21787235,0.5602432,9.531616,0.00045814895,-0.0011453723,0.0006872234,SITTING,4
1745415498524,-0.23942018,0.5770026,9.605837,0.0010690142,0.0006872234,7.6358156e-05,SITTING,4
1745415498705,-0.23463176,0.58897364,9.598654,-0.00015271631,-0.0005345071,-0.0005345071,SITTING,4
1745415498885,-0.24420857,0.581791,9.574712,-0.00076358154,-0.0023671028,0.0006872234,SITTING,4
1745415499066,-0.20111294,0.58657944,9.577106,-0.00076358154,-0.0011453723,7.6358156e-05,SITTING,4
1745415499245,-0.22744916,0.58657944,9.5795,0.00045814895,7.6358156e-05,0.0006872234,SITTING,4
1745415499425,-0.21068975,0.5674258,9.59626,0.0010690142,0.0012980887,7.6358156e-05,SITTING,4
1745415499604,-0.22026655,0.5746084,9.603442,-0.00076358154,-0.0005345071,0.0006872234,SITTING,4
1745415499785,-0.22026655,0.5626374,9.591472,0.00045814895,0.0012980887,7.6358156e-05,SITTING,4
1745415499964,-0.22505496,0.5746084,9.586683,0.00045814895,-0.0005345071,7.6358156e-05,SITTING,4
1745415500143,-0.21308395,0.58657944,9.601048,,,,SITTING,4
1745415500144,,,,-0.00015271631,-0.0005345071,-0.0005345071,SITTING,4
1745415500325,-0.22026655,0.5770026,9.584289,-0.00076358154,-0.0017562376,7.6358156e-05,SITTING,4
1745415500505,-0.23702596,0.5770026,9.601048,0.0010690142,0.0006872234,7.6358156e-05,SITTING,4
1745415500685,-0.23223756,0.58897364,9.586683,-0.0013744468,-0.0005345071,7.6358156e-05,SITTING,4
1745415500864,-0.22026655,0.5770026,9.5795,0.00045814895,-0.0005345071,-0.0005345071,SITTING,4
1745415501045,-0.22984336,0.5674258,9.591472,0.0016798794,0.0019089539,0.0006872234,SITTING,4
1745415501225,-0.22266077,0.58657944,9.589077,0.00045814895,0.0006872234,7.6358156e-05,SITTING,4
1745415501405,-0.21068975,0.5770026,9.572318,-0.00015271631,7.6358156e-05,7.6358156e-05,SITTING,4
1745415501584,-0.22505496,0.5793968,9.557953,0.0016798794,0.0006872234,7.6358156e-05,SITTING,4
1745415501765,-0.22744916,0.58657944,9.586683,0.00045814895,-0.0005345071,-0.0005345071,SITTING,4
1745415501945,-0.22505496,0.58418524,9.598654,0.00045814895,0.0012980887,7.6358156e-05,SITTING,4
1745415502125,-0.23223756,0.60812724,9.577106,0.00045814895,7.6358156e-05,-0.0005345071,SITTING,4
1745415502304,-0.22026655,0.59136784,9.59626,0.0022907446,0.0025198192,7.6358156e-05,SITTING,4
1745415502485,-0.22744916,0.5674258,9.5795,-0.0020616702,-0.0017562376,7.6358156e-05,SITTING,4
1745415502665,-0.22744916,0.5650316,9.581895,-0.001450805,-0.0005345071,7.6358156e-05,SITTING,4
1745415502845,-0.23223756,0.59376204,9.572318,0.00038179077,-0.0011453723,-0.0005345071,SITTING,4
1745415503025,-0.23942018,0.5793968,9.586683,0.00038179077,-0.0005345071,-0.0005345071,SITTING,4
1745415503205,-0.23463176,0.5722142,9.591472,0.0016035213,0.0006872234,7.6358156e-05,SITTING,4
1745415503385,-0.22984336,0.5770026,9.584289,-0.0032834008,-0.0011453723,-0.0005345071,SITTING,4
1745415503565,-0.22744916,0.58418524,9.598654,0.000992656,7.6358156e-05,7.6358156e-05,SITTING,4
1745415503745,-0.22984336,0.5793968,9.601048,0.0016035213,0.0025198192,7.6358156e-05,SITTING,4
1745415503925,-0.22266077,0.5722142,9.574712,0.00038179077,-0.0005345071,-0.0005345071,SITTING,4
1745415504104,-0.20590134,0.581791,9.589077,0.0016035213,0.0006872234,-0.0005345071,SITTING,4
1745415504285,-0.21547815,0.5793968,9.591472,0.00038179077,-0.0005345071,0.0006872234,SITTING,4
1745415504465,-0.22266077,0.5793968,9.584289,0.0022143866,7.6358156e-05,0.0006872234,SITTING,4
1745415504645,-0.23942018,0.5722142,9.586683,-0.0026725354,-0.0017562376,7.6358156e-05,SITTING,4
1745415504825,-0.21787235,0.5602432,9.601048,0.000992656,-0.0011453723,0.0006872234,SITTING,4
1745415505004,-0.22505496,0.5626374,9.584289,0.000992656,0.0006872234,-0.0005345071,SITTING,4
1745415505185,-0.21547815,0.581791,9.608231,-0.001450805,-0.0011453723,7.6358156e-05,SITTING,4
1745415505365,-0.23223756,0.58897364,9.586683,0.0016035213,0.0006872234,-0.0005345071,SITTING,4
1745415505545,-0.21787235,0.5770026,9.610625,0.0016035213,0.0006872234,7.6358156e-05,SITTING,4
1745415505726,-0.22744916,0.5793968,9.629779,0.0016035213,7.6358156e-05,0.0006872234,SITTING,4
1745415505905,-0.22984336,0.5793968,9.5795,-0.0020616702,-0.0017562376,7.6358156e-05,SITTING,4
1745415506085,-0.21308395,0.60333884,9.569923,0.00038179077,0.0006872234,-0.0005345071,SITTING,4
1745415506265,-0.21787235,0.5602432,9.598654,0.0022143866,-0.0005345071,7.6358156e-05,SITTING,4
1745415506445,-0.22266077,0.56982,9.560347,0.000992656,7.6358156e-05,-0.0005345071,SITTING,4
1745415506625,-0.21308395,0.59136784,9.577106,0.0010690142,0.00022907447,0.0006872234,SITTING,4
1745415506804,-0.21547815,0.5674258,9.586683,0.0010690142,0.001450805,-0.0005345071,SITTING,4
1745415506985,-0.22984336,0.5722142,9.574712,-0.0025961774,-0.0016035213,7.6358156e-05,SITTING,4
1745415507163,-0.22505496,0.5746084,9.601048,0.0022907446,0.001450805,7.6358156e-05,SITTING,4
1745415507345,-0.23223756,0.5746084,9.557953,-0.0032070426,-0.0016035213,0.0006872234,SITTING,4
1745415507525,-0.21308395,0.5674258,9.5795,-0.00076358154,-0.00038179077,7.6358156e-05,SITTING,4
1745415507704,-0.22984336,0.5746084,9.586683,-0.0013744468,0.00022907447,7.6358156e-05,SITTING,4
1745415507883,-0.20829555,0.5626374,9.591472,-0.00076358154,-0.0016035213,7.6358156e-05,SITTING,4
1745415508066,-0.21308395,0.58897364,9.598654,0.00045814895,0.00022907447,7.6358156e-05,SITTING,4
1745415508245,-0.21787235,0.5746084,9.584289,-0.00015271631,0.00022907447,-0.0005345071,SITTING,4
1745415508425,-0.22505496,0.56982,9.5795,-0.00076358154,-0.00038179077,0.0006872234,SITTING,4
1745415508604,-0.23463176,0.5770026,9.5795,0.00045814895,0.00022907447,-0.0005345071,SITTING,4
1745415508785,-0.23942018,0.5746084,9.584289,0.00045814895,0.0008399397,7.6358156e-05,SITTING,4
1745415508965,-0.21787235,0.5746084,9.591472,0.0016798794,0.00022907447,7.6358156e-05,SITTING,4
1745415509145,-0.21547815,0.59136784,9.584289,0.0010690142,0.0008399397,-0.0005345071,SITTING,4
1745415509324,-0.21787235,0.5650316,9.5795,0.0022907446,0.001450805,7.6358156e-05,SITTING,4
1745415509504,-0.22505496,0.5722142,9.598654,-0.00076358154,-0.00038179077,7.6358156e-05,SITTING,4
1745415509685,-0.22266077,0.5554548,9.591472,0.0016798794,0.0008399397,7.6358156e-05,SITTING,4
1745415509865,-0.22505496,0.581791,9.598654,-0.00015271631,0.00022907447,7.6358156e-05,SITTING,4
1745415510045,-0.22266077,0.5793968,9.586683,,,,SITTING,4
1745415510046,,,,-0.00076358154,-0.000992656,7.6358156e-05,SITTING,4
1745415510225,-0.22505496,0.5722142,9.584289,0.0016798794,0.001450805,-0.0005345071,SITTING,4
1745415510405,-0.21308395,0.5746084,9.591472,-0.0050396384,-0.00038179077,0.0006872234,SITTING,4
1745415510585,-0.24660277,0.581791,9.613019,0.012599096,0.008093964,-0.0005345071,SITTING,4
1745415510764,-0.22505496,0.56982,9.562741,-0.006337727,-0.0041233404,0.0012980887,SITTING,4
1745415510945,-0.22744916,0.5530606,9.589077,-0.003894266,-0.0022907446,7.6358156e-05,SITTING,4
1745415511125,-0.23463176,0.5650316,9.577106,0.0028252518,0.0013744468,-0.0005345071,SITTING,4
1745415511305,-0.22026655,0.58418524,9.574712,-0.003894266,-0.00290161,7.6358156e-05,SITTING,4
1745415511486,-0.23463176,0.62728083,9.605837,0.02603813,-0.010842858,-0.0011453723,SITTING,4
1745415511665,-0.20111294,0.6344634,9.56753,-0.001450805,0.00076358154,-0.0005345071,SITTING,4
1745415511845,-0.20829555,0.62488663,9.512463,0.00038179077,0.001985312,0.0006872234,SITTING,4
1745415512025,-0.22026655,0.62488663,9.603442,0.0064904434,0.0032070426,0.0012980887,SITTING,4
1745415512204,-0.31603462,0.36391866,9.26586,-0.042378776,0.036193766,0.004352415,SITTING,4
1745415512385,-0.23463176,0.58657944,9.56753,-0.0081703225,-0.0035124752,-0.0011453723,SITTING,4
1745415512565,-0.23942018,0.557849,9.5795,0.0046578473,0.0025961774,0.0012980887,SITTING,4
1745415512746,-0.22505496,0.59855044,9.581895,0.00038179077,-0.00045814895,-0.0005345071,SITTING,4
1745415512925,-0.25139117,0.5626374,9.555558,-0.0081703225,0.011759156,-0.0005345071,SITTING,4
1745415513105,-0.062249243,0.49320555,9.830892,0.010155635,0.089949906,0.011682798,SITTING,4
1745415513285,0.09816227,-0.18435353,10.982503,-0.15844317,0.123547494,0.10819951,SITTING,4
1745415513465,-3.5218706,-1.1611878,17.64347,0.2233476,1.6281086,-0.21616994,SITTING,4
1745415513645,0.9720459,2.7964275,9.059958,2.665587,-1.7084373,0.27191138,SITTING,4
1745415513824,3.1747115,4.012682,1.5969325,0.7981718,-3.822642,-0.1043816,SITTING,4
1745415514005,2.3798366,6.6753335,3.9456444,-0.28000537,-1.1904236,-0.33589953,SITTING,4
1745415514184,2.1571758,7.546823,7.4079595,0.1372156,1.1510228,0.3928627,SITTING,4
1745415514364,5.174169,5.672163,5.384859,-0.37041342,1.6391041,-0.35117117,SITTING,4
1745415514545,-1.697489,4.5154643,10.290578,-2.6367235,1.9365956,0.41179952,SITTING,4
1745415514725,6.9195423,7.642591,10.486903,-0.31848988,0.12843442,0.5920048,SITTING,4
1745415514905,-0.56982,4.223372,8.368034,0.06818783,-0.27840182,-0.14592044,SITTING,4
1745415515085,0.56982,4.537012,8.925883,0.118889645,-0.33948836,-0.1043816,SITTING,4
1745415515265,-0.21308395,4.462792,8.542811,-0.10713049,0.257327,0.012293663,SITTING,4
1745415515445,-0.050278235,5.269937,7.999327,0.20257819,0.16691893,-0.08666651,SITTING,4
1745415515624,-0.5243302,5.2747254,8.2794485,-0.055206947,0.3031419,0.06421721,SITTING,4
1745415515805,-0.4165911,5.272331,7.807791,0.112780996,-0.040775254,0.04589125,SITTING,4
1745415515985,-0.5386954,5.2292356,8.004115,0.0022143866,0.05757405,-0.017027868,SITTING,4
1745415516165,-0.7661445,5.2651486,8.083124,0.0064904434,0.02275473,-0.059788436,SITTING,4
1745415516345,-0.8499416,5.2986674,7.728782,0.04192063,0.04352415,0.07826711,SITTING,4
1745415516524,-0.50757074,5.257966,8.123826,-0.06314819,-0.011453724,0.008017606,SITTING,4
1745415516705,-0.49559975,5.1191025,8.01848,-0.0051159966,0.008093964,0.0006872234,SITTING,4
1745415516885,-0.33997664,5.0137577,8.617031,-0.04482224,0.006872234,-0.0139735425,SITTING,4
1745415517065,-0.40462008,5.195717,7.9801736,0.06391177,0.00076358154,0.023289237,SITTING,4
1745415517245,-0.47884035,5.0975547,8.095096,-0.039935317,0.00015271631,0.0067958757,SITTING,4
1745415517423,-0.4309563,5.1334677,8.104672,,,,SITTING,4
1745415517424,,,,0.012599096,0.01786781,-0.0048105638,SITTING,4
1745415517605,-0.50517654,5.018546,8.300997,-0.025274549,0.008093964,-0.008475755,SITTING,4
1745415517784,-0.5315128,5.0568533,8.368034,0.02115121,0.05390886,-0.042073343,SITTING,4
1745415517966,-0.58657944,4.9969983,8.195652,,,,SITTING,4
1745415517967,,,,-0.0026725354,0.027641652,0.0019089539,SITTING,4
1745415518144,-0.7637503,4.9874215,8.533235,-0.06253733,0.06490443,-0.013362677,SITTING,4
1745415518324,-0.7182605,5.004181,8.183681,0.028481591,0.045356743,-0.028634308,SITTING,4
1745415518504,-0.7038953,4.9969983,8.214806,,,,SITTING,4
1745415518505,,,,0.021762075,-0.01695151,-0.00908662,SITTING,4
1745415518685,-0.78769237,5.0736127,8.380005,0.038255434,-0.17027868,-0.05795584,SITTING,4
1745415518864,-0.581791,5.064036,8.135797,0.0022143866,0.04841107,0.0019089539,SITTING,4
1745415519045,-0.6392518,5.2364182,8.135797,-0.024663685,-0.04627304,0.0092393365,SITTING,4
1745415519224,-0.58897364,5.198111,7.9298954,0.054748796,0.0038179078,0.03306308,SITTING,4
1745415519404,-0.62728083,5.135862,8.336909,-0.030161472,0.0050396384,-0.0005345071,SITTING,4
1745415519585,-0.59136784,5.1454387,8.03524,0.0046578473,0.060628377,0.023289237,SITTING,4
1745415519765,-0.60094464,5.0736127,8.217199,-0.013057245,-0.024892759,0.0025198192,SITTING,4
1745415519945,-0.6727707,5.138256,8.131008,-0.010613783,0.01786781,0.0019089539,SITTING,4
1745415520125,-0.5482722,5.0089693,8.119038,0.02603813,0.041691553,0.024510968,SITTING,4
1745415520305,-0.6871359,5.0448823,8.3033905,-0.0081703225,-0.015118915,-0.002977968,SITTING,4
1745415520485,-0.6751649,5.0688243,8.047212,0.015653422,0.012370021,0.0025198192,SITTING,4
1745415520665,-0.58418524,5.078401,8.128614,0.0052687125,-0.012064588,0.008017606,SITTING,4
1745415520845,-0.6536171,4.980239,8.363246,-0.02649628,0.004428773,-0.006032294,SITTING,4
1745415521025,-0.6775591,4.970662,8.068759,-0.00022907447,0.00870483,0.0019089539,SITTING,4
1745415521205,-0.59376204,4.9634795,8.487744,-0.012446379,0.025809057,-0.008475755,SITTING,4
1745415521384,-0.6488287,4.934749,8.188469,0.00038179077,-0.013286319,-0.002977968,SITTING,4
1745415521566,-0.6919243,5.0017867,8.353669,0.004046982,-0.00045814895,-0.0005345071,SITTING,4
1745415521745,-0.7278373,4.9778447,8.210017,0.015042556,0.09605856,0.045280386,SITTING,4
1745415521924,-0.6631939,5.076007,8.111855,,,,SITTING,4
1745415521925,,,,0.016264288,0.075289145,0.0110719325,SITTING,4
1745415522106,-0.8355764,5.159804,8.207623,-0.047265697,-0.06154467,-0.007254025,SITTING,4
1745415522285,-1.1659763,4.9275665,8.296208,0.056581393,0.10216721,0.03733914,SITTING,4
1745415522465,-0.7493851,5.291485,8.004115,-0.014278975,0.117438845,0.05138904,SITTING,4
1745415522644,-0.79966336,5.198111,8.183681,0.0071013086,0.017256944,0.020845776,SITTING,4
1745415522825,-1.0510546,5.1669865,8.00651,0.017486017,-0.012064588,-0.016417004,SITTING,4
1745415523004,-0.9816227,5.1286793,8.241141,,,,SITTING,4
1745415523005,,,,-0.04665483,-0.02611449,0.031230485,SITTING,4
1745415523184,-0.92655605,5.2172647,7.8963766,0.00038179077,-0.0071776668,-0.012751812,SITTING,4
1745415523365,-1.0654198,5.040094,8.341698,-0.022220224,0.02397646,-0.021914791,SITTING,4
1745415523545,-0.9648633,5.138256,7.9059534,0.02603813,0.012370021,-0.00786489,SITTING,4
1745415523725,-1.0319009,5.162198,8.226776,-0.0026725354,0.004428773,-0.006032294,SITTING,4
1745415523905,-1.0247183,5.1669865,7.9921446,0.03214678,0.04046982,-0.0066431593,SITTING,4
1745415524084,-0.9600749,5.0975547,8.248324,-0.010002919,-0.007788532,0.0055741454,SITTING,4
1745415524265,-1.0773908,5.1406503,8.059182,0.013209961,0.00015271631,-0.011530082,SITTING,4
1745415524445,-1.0175357,5.126285,8.135797,-0.010613783,0.0062613687,0.0025198192,SITTING,4
1745415524623,-1.0199299,5.1669865,8.095096,0.016875152,0.011759156,-0.002977968,SITTING,4
1745415524804,-1.0414777,5.1167083,8.08073,0.0046578473,-0.01695151,-0.009697486,SITTING,4
1745415524985,-1.0295067,5.1454387,8.147768,-0.0032834008,0.008093964,0.0031306844,SITTING,4
1745415525165,-1.0630256,5.11192,8.456619,-0.051541757,-0.02977968,0.0006872234,SITTING,4
1745415525345,-1.0319009,5.1214967,8.001721,0.016875152,0.030695979,0.0006872234,SITTING,4
1745415525524,-1.0271125,5.1909285,8.109461,-0.003894266,0.009315695,-0.008475755,SITTING,4
1745415525705,-1.1659763,5.1669865,8.078336,0.0077121737,-0.013897184,-0.006032294,SITTING,4
1745415525885,-1.4030021,5.317821,7.1350203,-0.2354122,-0.02611449,-0.102549,SITTING,4
1745415526065,-0.9816227,4.2640734,8.858846,-0.04176791,0.047800206,0.11308643,SITTING,4
1745415526244,-1.2234371,4.582502,8.190864,-0.1596649,-0.36086863,-0.1501965,SITTING,4
1745415526424,-1.520318,3.4763808,9.737517,-0.32337677,-0.088422745,0.26702446,SITTING,4
1745415526604,0.06464344,2.5881321,6.914754,0.14882204,0.9195049,1.5620588,SITTING,4
1745415526783,0.58418524,1.9416976,8.504503,,,,SITTING,4
1745415526784,,,,-0.5481752,-0.50625455,0.5920048,SITTING,4
1745415526965,0.842759,1.3718776,6.6537857,-0.11446088,0.43386704,-0.83741987,SITTING,4
1745415527144,-0.047884032,0.2705448,15.840637,-1.2531137,-1.6100881,0.59567,SITTING,4
1745415527325,0.08619126,1.8267759,12.342409,-0.008781188,0.5572618,0.6323219,SITTING,4
1745415527505,-1.0271125,0.9696517,9.526828,-0.3374267,1.5517504,0.32872185,SITTING,4
1745415527685,-4.879383,-0.107739076,8.743924,-0.16943875,1.8095356,-0.9125563,SITTING,4
1745415527864,-4.122815,0.10295067,7.879617,-0.2653446,-0.7273878,0.69768447,SITTING,4
1745415528042,-3.9671922,0.23223756,8.004115,,,,SITTING,4
1745415528043,,,,0.2514474,-0.2191479,-0.10132727,SITTING,4
1745415528224,-4.0797195,-0.033518825,8.923489,0.24900395,-1.3309226,-0.18379408,SITTING,4
1745415528404,-1.6472107,0.94570965,8.466196,0.26977336,-0.36880988,0.031230485,SITTING,4
1745415528586,-1.3790601,0.6943185,8.624214,0.05719226,-0.01695151,0.0055741454,SITTING,4
1745415528765,0.095768064,0.33758244,15.127165,-0.3991241,-0.3633121,-0.0023671028,SITTING,4
1745415528943,-0.1340753,0.37828386,9.591472,-0.01488984,-0.0096211275,-0.0011453723,SITTING,4
1745415529124,-0.110133275,0.37588966,9.581895,0.0016035213,0.00076358154,7.6358156e-05,SITTING,4
1745415529305,-0.1364695,0.36391866,9.577106,-0.0008399397,-0.00045814895,-0.0005345071,SITTING,4
1745415529485,-0.12210429,0.38307226,9.610625,-0.0051159966,-0.00290161,7.6358156e-05,SITTING,4
1745415529664,-0.1436521,0.37349546,9.589077,0.000992656,0.00015271631,-0.0005345071,SITTING,4
1745415529844,-0.1316811,0.37110126,9.598654,0.00038179077,0.00015271631,-0.0005345071,SITTING,4
1745415530024,-0.12210429,0.34715924,9.598654,-0.001450805,-0.0010690142,7.6358156e-05,SITTING,4
1745415530204,-0.110133275,0.35434186,9.598654,0.00038179077,-0.00045814895,7.6358156e-05,SITTING,4
1745415530385,-0.12449849,0.36152446,9.589077,-0.0008399397,-0.00045814895,7.6358156e-05,SITTING,4
1745415530565,-0.12449849,0.35673606,9.613019,0.000992656,0.00015271631,7.6358156e-05,SITTING,4
1745415530745,-0.1316811,0.36152446,9.586683,0.0016035213,0.00015271631,-0.0005345071,SITTING,4
1745415530924,-0.12449849,0.37110126,9.613019,,,,SITTING,4
1745415530925,,,,0.0016035213,0.00015271631,7.6358156e-05,SITTING,4
1745415531104,-0.11492168,0.36631286,9.603442,-0.001450805,0.00015271631,7.6358156e-05,SITTING,4
1745415531284,-0.1340753,0.36152446,9.584289,0.000992656,0.00076358154,7.6358156e-05,SITTING,4
1745415531465,-0.1340753,0.35194764,9.598654,-0.0020616702,-0.0010690142,0.0006872234,SITTING,4
1745415531644,-0.12449849,0.34955344,9.615414,0.000992656,0.00076358154,-0.0005345071,SITTING,4
1745415531825,-0.12689269,0.36870706,9.610625,-0.001450805,-0.00045814895,7.6358156e-05,SITTING,4
1745415532005,-0.11971009,0.37110126,9.598654,0.00038179077,0.00015271631,7.6358156e-05,SITTING,4
1745415532184,-0.1340753,0.35673606,9.59626,-0.00022907447,-0.00045814895,-0.0005345071,SITTING,4
1745415532364,-0.11492168,0.37588966,9.601048,0.000992656,0.00015271631,-0.0005345071,SITTING,4
1745415532545,-0.110133275,0.36870706,9.603442,-0.0008399397,-0.00045814895,-0.0011453723,SITTING,4
1745415532725,-0.11492168,0.35434186,9.598654,0.0022143866,0.0013744468,7.6358156e-05,SITTING,4
1745415532905,-0.1364695,0.36391866,9.593865,0.000992656,0.0013744468,0.0006872234,SITTING,4
1745415533084,-0.12449849,0.35673606,9.59626,-0.0051159966,-0.00290161,-0.0011453723,SITTING,4
1745415533265,-0.11731588,0.37349546,9.593865,0.002977968,0.001450805,7.6358156e-05,SITTING,4
1745415533445,-0.11971009,0.35673606,9.589077,-0.0012980887,0.00022907447,0.0006872234,SITTING,4
1745415533627,-0.1316811,0.35913026,9.59626,0.0035888334,0.001450805,-0.0005345071,SITTING,4
1745415533804,-0.12449849,0.37110126,9.598654,,,,SITTING,4
1745415533805,,,,-0.004352415,-0.0022143866,-0.0005345071,SITTING,4
1745415533985,-0.11492168,0.36631286,9.591472,0.0035888334,0.001450805,0.0006872234,SITTING,4
1745415534164,-0.12210429,0.35673606,9.584289,-0.0019089539,-0.000992656,7.6358156e-05,SITTING,4
1745415534345,-0.12928689,0.37349546,9.59626,0.0017562376,0.0008399397,-0.0005345071,SITTING,4
1745415534524,-0.11731588,0.35673606,9.593865,-0.0012980887,-0.00038179077,7.6358156e-05,SITTING,4
1745415534704,-0.11492168,0.34476504,9.610625,0.0005345071,0.0008399397,7.6358156e-05,SITTING,4
1745415534885,-0.1340753,0.36152446,9.593865,0.0011453723,0.0008399397,7.6358156e-05,SITTING,4
1745415535065,-0.11971009,0.35913026,9.598654,,,,SITTING,4
1745415535066,,,,0.0017562376,0.0008399397,0.0006872234,SITTING,4
1745415535243,-0.1364695,0.36870706,9.5795,0.002977968,0.001450805,0.0006872234,SITTING,4
1745415535425,-0.12928689,0.38067806,9.617807,0.0011453723,-0.00038179077,0.0006872234,SITTING,4
1745415535604,-0.1340753,0.35673606,9.598654,-0.0006872234,0.00022907447,0.0006872234,SITTING,4
1745415535783,-0.12210429,0.36391866,9.59626,-7.6358156e-05,-0.000992656,-0.0005345071,SITTING,4
1745415535964,-0.12928689,0.35913026,9.586683,-0.0025198192,-0.0016035213,7.6358156e-05,SITTING,4
1745415536144,-0.1364695,0.35194764,9.59626,0.0017562376,0.001450805,7.6358156e-05,SITTING,4
1745415536322,-0.1412579,0.36391866,9.613019,-0.0025198192,-0.0016035213,7.6358156e-05,SITTING,4
1745415536505,-0.12928689,0.35913026,9.593865,0.0005345071,-0.00038179077,7.6358156e-05,SITTING,4
1745415536684,-0.12689269,0.36631286,9.615414,,,,SITTING,4
1745415536685,,,,0.0011453723,0.001450805,7.6358156e-05,SITTING,4
1745415536865,-0.11971009,0.37110126,9.610625,0.0023671028,0.001450805,7.6358156e-05,SITTING,4
1745415537046,-0.14604631,0.37349546,9.584289,-0.0006872234,0.0008399397,7.6358156e-05,SITTING,4
1745415537223,-0.12210429,0.36152446,9.620202,0.0011453723,0.00022907447,7.6358156e-05,SITTING,4
1745415537405,-0.11492168,0.36631286,9.605837,-0.0026725354,-0.0010690142,7.6358156e-05,SITTING,4
1745415537585,-0.1388637,0.36870706,9.610625,,,,SITTING,4
1745415537586,,,,-0.0008399397,0.00015271631,-0.0005345071,SITTING,4
1745415537764,-0.1316811,0.39025488,9.605837,0.000992656,0.00076358154,7.6358156e-05,SITTING,4
1745415537944,-0.12449849,0.35194764,9.605837,,,,SITTING,4
1745415537945,,,,-0.0008399397,-0.00045814895,-0.0005345071,SITTING,4
1745415538124,-0.1340753,0.35913026,9.613019,-0.00022907447,0.00015271631,-0.0005345071,SITTING,4
1745415538303,-0.11731588,0.33758244,9.613019,0.0016035213,0.00015271631,7.6358156e-05,SITTING,4
1745415538484,-0.11731588,0.39025488,9.598654,-0.00022907447,0.00015271631,7.6358156e-05,SITTING,4
1745415538664,-0.10295067,0.36391866,9.591472,0.00038179077,0.00015271631,7.6358156e-05,SITTING,4
1745415538844,-0.12210429,0.36870706,9.615414,0.000992656,0.00076358154,7.6358156e-05,SITTING,4
1745415539025,-0.1388637,0.34955344,9.598654,-0.00022907447,-0.00045814895,7.6358156e-05,SITTING,4
1745415539204,-0.12449849,0.36152446,9.608231,-0.00022907447,0.00076358154,7.6358156e-05,SITTING,4
1745415539385,-0.11252748,0.35673606,9.59626,-0.0008399397,0.00015271631,7.6358156e-05,SITTING,4
1745415539564,-0.11252748,0.37588966,9.601048,-0.0026725354,-0.0010690142,-0.0005345071,SITTING,4
1745415539744,-0.11971009,0.35673606,9.603442,,,,SITTING,4
1745415539745,,,,-0.00022907447,0.00015271631,7.6358156e-05,SITTING,4
1745415539924,-0.12928689,0.35913026,9.586683,0.00038179077,0.00015271631,7.6358156e-05,SITTING,4
1745415540103,-0.1364695,0.37110126,9.601048,-0.001450805,-0.00045814895,-0.0005345071,SITTING,4
1745415540284,-0.12210429,0.35913026,9.608231,0.00038179077,0.00015271631,-0.0005345071,SITTING,4
1745415540464,-0.1316811,0.35673606,9.603442,-0.00022907447,0.00015271631,7.6358156e-05,SITTING,4
1745415540644,-0.1316811,0.34955344,9.603442,-0.0026725354,-0.0016798794,7.6358156e-05,SITTING,4
1745415540824,-0.10295067,0.36152446,9.591472,0.0028252518,0.001985312,7.6358156e-05,SITTING,4
1745415541005,-0.107739076,0.35913026,9.598654,-0.0008399397,0.00015271631,7.6358156e-05,SITTING,4
1745415541183,-0.1388637,0.37828386,9.598654,0.0022143866,0.0013744468,0.0006872234,SITTING,4
1745415541364,-0.12210429,0.36870706,9.610625,-0.001450805,-0.0010690142,7.6358156e-05,SITTING,4
1745415541543,-0.11252748,0.36631286,9.603442,0.00045814895,0.00015271631,7.6358156e-05,SITTING,4
1745415541725,-0.12689269,0.35673606,9.610625,0.00045814895,0.00015271631,7.6358156e-05,SITTING,4
1745415541905,-0.12449849,0.37110126,9.610625,0.0010690142,0.00076358154,7.6358156e-05,SITTING,4
1745415542084,-0.12449849,0.35434186,9.610625,0.00045814895,0.00015271631,7.6358156e-05,SITTING,4
1745415542264,-0.110133275,0.36391866,9.59626,-0.00015271631,0.00015271631,7.6358156e-05,SITTING,4
1745415542444,-0.12210429,0.37349546,9.598654,-0.00015271631,0.00015271631,7.6358156e-05,SITTING,4
1745415542625,-0.107739076,0.35194764,9.608231,-0.00076358154,-0.00045814895,7.6358156e-05,SITTING,4
1745415542803,-0.1340753,0.36631286,9.598654,-0.00015271631,-0.00045814895,7.6358156e-05,SITTING,4
1745415542984,-0.1388637,0.37349546,9.601048,-0.00015271631,0.00015271631,7.6358156e-05,SITTING,4
1745415543164,-0.12928689,0.36152446,9.591472,,,,SITTING,4
1745415543165,,,,-0.00076358154,-0.00045814895,7.6358156e-05,SITTING,4
1745415543344,-0.1316811,0.35913026,9.59626,-0.00076358154,-0.00045814895,-0.0005345071,SITTING,4
1745415543524,-0.12689269,0.34715924,9.598654,-0.001985312,-0.0010690142,-0.0005345071,SITTING,4
1745415543704,-0.10534488,0.35194764,9.593865,,,,SITTING,4
1745415543705,,,,-0.001985312,-0.0016798794,-0.0005345071,SITTING,4
1745415543885,-0.12928689,0.35673606,9.636961,0.0022907446,0.001985312,7.6358156e-05,SITTING,4
1745415544067,-0.1364695,0.36631286,9.584289,0.00045814895,0.00015271631,7.6358156e-05,SITTING,4
